HOUSEID,PERSONID,FRSTHM,OUTOFTWN,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,ONTD_P13,ONTD_P14,ONTD_P15,TDCASEID,HH_HISP,HH_RACE,DRIVER,R_SEX,WORKER,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,LIF_CYC,TRIPPURP,AWAYHOME,CDIVMSAR,CENSUS_D,CENSUS_R,DROP_PRK,DRVR_FLG,EDUC,ENDTIME,HH_ONTD,HHMEMDRV,HHRESP,HHSTATE,HHSTFIPS,INTSTATE,MSACAT,MSASIZE,NONHHCNT,NUMONTRP,PAYTOLL,PRMACT,PROXY,PSGR_FLG,R_AGE,RAIL,STRTTIME,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TRACCTM,TRAVDAY,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,TREGRTM,TRPACCMP,TRPHHACC,TRPHHVEH,TRPTRANS,TRVL_MIN,TRVLCMIN,TRWAITTM,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,VEHID,WHODROVE,WHYFROM,WHYTO,WHYTRP1S,WRKCOUNT,DWELTIME,WHYTRP90,TDTRPNUM,TDWKND,TDAYDATE,TRPMILES,WTTRDFIN,VMT_MILE,PUBTRANS,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,GASPRICE,VEHTYPE,HH_CBSA,HHC_MSA
20017949,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490306,02,01,01,02,02,4,-7,5,4,2,01,06,NHB,-1,72,07,03,-1,01,-1,1503,1,-1,01,TX,48,02,02,05,0,1,-1,05,01,02,17,02,1500,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,3,3,-1,01,04,01,01,02,03,03,41,71,70,1,17,04,06,02,200809,0.2222222222,130312.23828,0.2222222222,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,03,01,-1,02,01,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490307,02,01,01,02,02,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,02,-1,1530,3,01,01,TX,48,02,02,05,0,2,-1,05,01,01,17,02,1520,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,2,01,01,19,10,-1,01,04,01,01,02,04,04,71,01,01,1,30,05,07,02,200809,8,130312.23828,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490308,02,01,01,02,02,4,-7,5,4,2,01,06,HBSHOP,-1,72,07,03,-1,01,-1,1611,1,-1,01,TX,48,02,02,05,0,1,-1,05,01,02,17,02,1600,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,11,11,-1,01,04,01,01,02,03,03,01,41,40,1,85,03,08,02,200809,3,130312.23828,3,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490309,02,01,01,02,02,4,-7,5,4,2,01,06,HBSHOP,-1,72,07,03,-1,01,-1,1743,1,-1,01,TX,48,02,02,05,0,1,-1,05,01,02,17,02,1736,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,7,7,-1,01,04,01,01,02,03,03,41,01,01,1,87,03,09,02,200809,3,130312.23828,3,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490310,02,01,01,02,02,4,-7,5,4,2,01,06,HBSOCREC,-1,72,07,03,-1,01,-1,1932,1,-1,01,TX,48,01,02,05,0,1,02,05,01,02,17,02,1910,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,22,22,-1,01,04,01,01,02,03,03,01,54,50,1,76,10,10,02,200809,13,130312.23828,13,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490311,02,01,01,02,02,4,-7,5,4,2,01,06,HBSOCREC,-1,72,07,03,-1,01,-1,2107,1,-1,01,TX,48,01,02,05,0,1,02,05,01,02,17,02,2048,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,19,19,-1,01,04,01,01,02,03,03,54,01,01,1,-9,10,11,02,200809,13,130312.23828,13,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,04,01,-1,02,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490401,02,01,01,01,02,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,01,-1,0659,1,-1,01,TX,48,-1,02,05,0,1,-1,05,01,02,16,02,0654,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,04,01,02,02,04,04,01,21,20,1,449,05,01,02,200809,3,130397.7916,3,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,04,01,-1,02,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490402,02,01,01,01,02,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,01,-1,1430,1,-1,01,TX,48,-1,02,05,0,1,-1,05,01,02,16,02,1428,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,2,2,-1,01,04,01,02,02,04,04,21,01,01,1,5,05,02,02,200809,3,130397.7916,3,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,04,01,-1,02,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490403,02,01,01,01,02,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,01,-1,1500,2,01,01,TX,48,-1,02,05,0,2,-1,05,01,02,16,02,1435,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,01,25,25,-1,01,04,01,02,02,04,04,01,30,30,1,65,06,03,02,200809,8,130397.7916,8,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,04,01,-1,02,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490404,02,01,01,01,02,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,01,-1,1635,2,01,01,TX,48,-1,02,05,0,2,-1,05,01,02,16,02,1605,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,01,30,30,-1,01,04,01,02,02,04,04,30,01,01,1,49,06,04,02,200809,8,130397.7916,8,02,01,01,S,300,0,1500,350,300,0,1500,367.8,01,19100,1922
20017949,04,01,-1,01,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490405,02,01,01,01,02,4,-7,5,4,2,01,06,HBSOCREC,-1,72,07,03,-1,02,-1,1730,2,01,01,TX,48,-1,02,05,0,2,-1,05,01,01,16,02,1724,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,6,6,-1,01,04,01,02,02,02,01,01,55,50,1,225,10,05,02,200809,1,130397.7916,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,03,19100,1922
20017949,04,01,-1,01,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490407,02,01,01,01,02,4,-7,5,4,2,01,06,HBSOCREC,-1,72,07,03,-1,02,-1,2120,2,01,01,TX,48,-1,02,05,0,2,-1,05,01,01,16,02,2115,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,1,01,03,5,5,-1,01,04,01,02,02,02,01,55,01,01,1,-9,10,07,02,200809,1,130397.7916,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,03,19100,1922
20017949,05,01,-1,02,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490501,02,01,-1,01,-1,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,-9,-1,0736,1,02,01,TX,48,02,02,05,2,3,-1,-1,02,-9,11,02,0730,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,0,02,01,6,6,-1,01,04,01,01,02,-1,-1,01,21,20,1,464,05,01,02,200809,2,123838.47368,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,-1,19100,1922
20017949,05,01,-1,02,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490502,02,01,-1,01,-1,4,-7,5,4,2,01,06,HBO,-1,72,07,03,-1,-9,-1,1526,1,02,01,TX,48,02,02,05,2,3,-1,-1,02,-9,11,02,1520,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,2,0,02,01,6,6,-1,01,04,01,01,02,-1,-1,21,01,01,1,167,05,02,02,200809,2,123838.47368,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,-1,19100,1922
20017949,05,01,-1,02,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490503,02,01,-1,01,-1,4,-7,5,4,2,01,06,HBSOCREC,-1,72,07,03,-1,-9,-1,1904,1,02,01,TX,48,01,02,05,4,5,02,-1,02,-9,11,02,1813,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,4,0,02,01,51,51,-1,01,04,01,01,02,-1,-1,01,51,50,1,111,10,03,02,200809,38,123838.47368,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,-1,19100,1922
20017949,05,01,-1,02,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490504,02,01,-1,01,-1,4,-7,5,4,2,01,06,NHB,-1,72,07,03,-1,-9,-1,2143,1,02,01,TX,48,01,02,05,4,5,02,-1,02,-9,11,02,2055,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,4,0,02,01,48,48,-1,01,04,01,01,02,-1,-1,51,51,50,1,2,10,04,02,200809,37,123838.47368,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,-1,19100,1922
20017949,05,01,-1,02,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200179490505,02,01,-1,01,-1,4,-7,5,4,2,01,06,HBSOCREC,-1,72,07,03,-1,-9,-1,2148,1,02,01,TX,48,02,02,05,1,2,-1,-1,02,-9,11,02,2145,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,1,0,02,01,3,3,-1,01,04,01,01,02,-1,-1,51,01,01,1,-9,10,05,02,200809,2,123838.47368,-1,02,01,01,S,300,0,1500,350,300,0,1500,367.8,-1,19100,1922
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910101,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-1,05,0935,1,-1,01,NY,36,-1,04,06,-1,1,-1,01,01,-1,37,02,0930,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-1,0,02,23,5,5,-1,02,06,01,02,02,-1,-1,-9,83,80,1,10,10,01,02,200808,0.2222222222,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910102,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-1,05,0955,1,-1,01,NY,36,-1,04,06,-1,1,-1,01,01,-1,37,02,0945,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-1,0,02,23,10,10,-1,02,06,01,02,02,-1,-1,83,50,50,1,260,10,02,02,200808,0.2222222222,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910104,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,1427,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,1415,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,12,12,-1,02,06,01,02,02,-1,-1,50,42,40,1,8,04,04,02,200808,4,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910105,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,1440,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,1435,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,5,5,-1,02,06,01,02,02,-1,-1,42,30,30,1,60,06,05,02,200808,1,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910106,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,1550,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,1540,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,10,10,-1,02,06,01,02,02,-1,-1,30,42,40,1,40,04,06,02,200808,1,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910107,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,1650,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,1630,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,20,20,-1,02,06,01,02,02,-1,-1,42,50,50,1,115,10,07,02,200808,3,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910108,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,1905,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,1845,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,20,20,-1,02,06,01,02,02,-1,-1,50,82,80,1,180,10,08,02,200808,3,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910109,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,2220,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,2205,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,15,15,-1,02,06,01,02,02,-1,-1,82,54,50,1,100,10,09,02,200808,3,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20018991,01,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200189910110,02,01,01,02,01,1,10,1,1,1,01,01,NHB,-1,24,02,01,-1,-9,05,0015,1,-1,01,NY,36,-1,04,06,-9,1,-1,01,01,-9,37,02,0000,-1,-1,-1,-1,-1,-1,04,-1,-1,-1,-1,-1,-1,-9,0,02,01,15,15,-1,02,06,01,02,02,-1,-1,54,50,50,1,-9,10,10,02,200808,0.5555555556,141244.39723,-1,02,02,03,TC,300,60,1500,3000,1500,70,3000,379.9,-1,XXXXX,-1
20019121,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210101,02,01,01,02,01,2,02,2,2,2,02,02,HBW,-1,54,05,03,-1,01,01,0755,1,-1,01,GA,13,-1,04,06,0,1,-1,01,01,02,57,02,0730,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,01,25,25,-1,04,06,02,02,02,01,01,01,11,10,1,250,01,01,02,200903,17,142860.88718,17,02,02,04,TC,50,20,50,25,50,20,50,193.9,01,XXXXX,-1
20019121,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210102,02,01,01,02,01,2,02,2,2,2,02,02,NHB,-1,54,05,03,-1,01,01,1215,1,-1,01,GA,13,-1,04,06,0,1,-1,01,01,02,57,02,1205,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,04,06,02,02,02,01,01,11,40,40,1,15,03,02,02,200903,1,142860.88718,1,02,02,04,TC,50,20,50,25,50,20,50,193.9,01,XXXXX,-1
20019121,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210103,02,01,01,02,01,2,02,2,2,2,02,02,HBSHOP,-1,54,05,03,-1,01,01,1255,1,-1,01,GA,13,-1,04,06,0,1,-1,01,01,02,57,02,1230,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,0,0,01,01,25,25,-1,04,06,02,02,02,01,01,40,01,01,1,65,01,03,02,200903,17,142860.88718,17,02,02,04,TC,50,20,50,25,50,20,50,193.9,01,XXXXX,-1
20019121,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210104,02,01,01,02,01,2,02,2,2,2,02,02,HBSHOP,-1,54,05,03,-1,01,01,1420,2,01,01,GA,13,-1,04,06,0,2,-1,01,01,02,57,02,1400,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,1,1,01,01,20,20,-1,04,06,02,02,02,01,01,01,40,40,1,30,03,04,02,200903,15,142860.88718,15,02,02,04,TC,50,20,50,25,50,20,50,193.9,01,XXXXX,-1
20019121,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210105,02,01,01,02,01,2,02,2,2,2,02,02,NHB,-1,54,05,03,-1,01,01,1505,2,01,01,GA,13,-1,04,06,0,2,-1,01,01,02,57,02,1450,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,1,1,01,01,15,15,-1,04,06,02,02,02,01,01,40,43,40,1,10,03,05,02,200903,9,142860.88718,9,02,02,04,TC,50,20,50,25,50,20,50,193.9,01,XXXXX,-1
20019121,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210106,02,01,01,02,01,2,02,2,2,2,02,02,HBSHOP,-1,54,05,03,-1,01,01,1530,2,01,01,GA,13,-1,04,06,0,2,-1,01,01,02,57,02,1515,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,1,1,01,01,15,15,-1,04,06,02,02,02,01,01,43,01,01,1,90,03,06,02,200903,8,142860.88718,8,02,02,04,TC,50,20,50,25,50,20,50,193.9,01,XXXXX,-1
20019121,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210107,02,01,01,02,01,2,02,2,2,2,02,02,HBSOCREC,-1,54,05,03,-1,-1,01,1710,1,-1,01,GA,13,-1,04,06,-1,1,-1,01,01,-1,57,02,1700,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,0,02,23,10,10,-1,04,06,02,02,02,-1,-1,01,51,50,1,0,10,07,02,200903,0.5555555556,142860.88718,-1,02,02,04,TC,50,20,50,25,50,20,50,193.9,-1,XXXXX,-1
20019121,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200191210108,02,01,01,02,01,2,02,2,2,2,02,02,HBSOCREC,-1,54,05,03,-1,-1,01,1720,1,-1,01,GA,13,-1,04,06,-1,1,-1,01,01,-1,57,02,1710,-1,-1,-1,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,0,02,23,10,10,-1,04,06,02,02,02,-1,-1,51,01,01,1,-9,10,08,02,200903,0.5555555556,142860.88718,-1,02,02,04,TC,50,20,50,25,50,20,50,193.9,-1,XXXXX,-1
20019215,01,01,-1,01,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150101,02,01,01,01,01,5,18,5,4,4,01,08,HBO,-1,53,05,03,-1,01,04,0715,2,01,01,FL,12,02,03,02,0,2,-1,01,01,02,49,02,0700,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,01,15,15,-1,01,02,01,01,02,01,01,01,73,70,4,1,04,01,02,200902,3,257907.45762,3,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,01,XXXXX,XXXX
20019215,01,01,-1,01,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150102,02,01,01,01,01,5,18,5,4,4,01,08,NHB,-1,53,05,03,-1,01,04,0745,1,-1,01,FL,12,01,03,02,0,1,02,01,01,02,49,02,0716,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,29,29,-1,01,02,01,01,02,01,01,73,11,10,4,705,01,02,02,200902,20,257907.45762,20,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,01,XXXXX,XXXX
20019215,01,01,-1,01,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150103,02,01,01,01,01,5,18,5,4,4,01,08,HBW,-1,53,05,03,-1,01,04,2000,1,-1,01,FL,12,01,03,02,0,1,02,01,01,02,49,02,1930,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,30,30,-1,01,02,01,01,02,01,01,11,01,01,4,-9,01,03,02,200902,22,257907.45762,22,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,01,XXXXX,XXXX
20019215,02,01,-1,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150201,02,01,01,02,01,5,18,5,4,4,01,08,HBW,-1,53,05,03,-1,01,04,0645,1,-1,01,FL,12,-1,03,02,0,1,-1,01,01,02,46,02,0615,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,04,30,30,-1,01,02,01,02,02,02,02,01,11,10,4,525,01,01,02,200902,21,234649.89598,21,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,04,XXXXX,XXXX
20019215,02,01,-1,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150202,02,01,01,02,01,5,18,5,4,4,01,08,HBW,-1,53,05,03,-1,01,04,1610,1,-1,01,FL,12,-1,03,02,0,1,-1,01,01,02,46,02,1530,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,04,40,40,-1,01,02,01,02,02,02,02,11,01,01,4,65,01,02,02,200902,21,234649.89598,21,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,04,XXXXX,XXXX
20019215,02,01,-1,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150203,02,01,01,02,01,5,18,5,4,4,01,08,HBO,-1,53,05,03,-1,01,04,1730,1,-1,01,FL,12,-1,03,02,0,1,-1,01,01,02,46,02,1715,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,04,15,15,-1,01,02,01,02,02,02,02,01,71,70,4,5,04,03,02,200902,3,234649.89598,3,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,04,XXXXX,XXXX
20019215,02,01,-1,02,01,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150204,02,01,01,02,01,5,18,5,4,4,01,08,HBO,-1,53,05,03,-1,01,04,1750,2,01,01,FL,12,-1,03,02,0,2,-1,01,01,02,46,02,1735,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,04,15,15,-1,01,02,01,02,02,02,02,71,01,01,4,40,04,04,02,200902,3,234649.89598,3,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,04,XXXXX,XXXX
20019215,02,01,-1,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150205,02,01,01,02,01,5,18,5,4,4,01,08,HBSOCREC,-1,53,05,03,-1,-1,04,1850,1,-1,01,FL,12,-1,03,02,-1,1,-1,01,01,-1,46,02,1830,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,20,20,-1,01,02,01,02,02,-1,-1,01,51,50,4,1,10,05,02,200902,1.6666666667,234649.89598,-1,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,-1,XXXXX,XXXX
20019215,02,01,-1,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150206,02,01,01,02,01,5,18,5,4,4,01,08,HBSOCREC,-1,53,05,03,-1,-1,04,1910,1,-1,01,FL,12,-1,03,02,-1,1,-1,01,01,-1,46,02,1851,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,19,19,-1,01,02,01,02,02,-1,-1,51,01,01,4,-9,10,06,02,200902,1.6666666667,234649.89598,-1,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,-1,XXXXX,XXXX
20019215,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150301,02,01,01,01,01,5,18,5,4,4,01,08,HBO,-1,53,05,03,-1,01,02,1206,1,-1,01,FL,12,-1,03,02,0,1,-1,01,01,02,19,02,1150,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,16,16,-1,01,02,01,02,02,03,03,01,21,20,4,44,05,01,02,200902,7,696386.77895,7,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,01,XXXXX,XXXX
20019215,03,01,-1,02,02,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150302,02,01,01,01,01,5,18,5,4,4,01,08,HBO,-1,53,05,03,-1,01,02,1300,1,-1,01,FL,12,-1,03,02,0,1,-1,01,01,02,19,02,1250,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,01,02,01,02,02,03,03,21,01,01,4,-9,05,02,02,200902,7,696386.77895,7,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,01,XXXXX,XXXX
20019215,04,01,-1,01,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200192150401,02,01,01,01,02,5,18,5,4,4,01,08,HBO,-1,53,05,03,-1,02,-1,0715,2,01,01,FL,12,02,03,02,0,2,-1,05,01,01,16,02,0700,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,01,15,15,-1,01,02,01,02,02,01,01,01,21,20,4,645,05,01,02,200902,3,298146.45046,-1,02,01,01,C,1500,20,3000,1500,1500,5,3000,191.2,01,XXXXX,XXXX
