HOUSEID,PERSONID,VARSTRAT,WTPERFIN,SFWGT,HH_HISP,HH_RACE,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,WRKCOUNT,FLAG100,LIF_CYC,CNTTDTR,BORNINUS,CARRODE,CDIVMSAR,CENSUS_D,CENSUS_R,CONDNIGH,CONDPUB,CONDRIDE,CONDRIVE,CONDSPEC,CONDTAX,CONDTRAV,DELIVER,DIARY,DISTTOSC,DRIVER,DTACDT,DTCONJ,DTCOST,DTRAGE,DTRAN,DTWALK,EDUC,EVERDROV,FLEXTIME,FMSCSIZE,FRSTHM,FXDWKPL,GCDWORK,GRADE,GT1JBLWK,HHRESP,HHSTATE,HHSTFIPS,ISSUE,OCCAT,LSTTRDAY,MCUSED,MEDCOND,MEDCOND6,MOROFTEN,MSACAT,MSASIZE,NBIKETRP,NWALKTRP,OUTCNTRY,OUTOFTWN,PAYPROF,PRMACT,PROXY,PTUSED,PURCHASE,R_AGE,R_RELAT,R_SEX,RAIL,SAMEPLC,SCHCARE,SCHCRIM,SCHDIST,SCHSPD,SCHTRAF,SCHTRN1,SCHTRN2,SCHTYP,SCHWTHR,SELF_EMP,TIMETOSC,TIMETOWK,TOSCSIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,WEBUSE,WKFMHMXX,WKFTPT,WKRMHM,WKSTFIPS,WORKER,WRKTIME,WRKTRANS,YEARMILE,YRMLCAP,YRTOUS,DISTTOWK,TDAYDATE,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
20215428,01,72,41.004254736,0,02,01,3,18,5,2,2,1,01,06,4,02,-1,21,02,01,-1,-1,-1,-1,-1,-1,-1,20,01,-1,01,-1,-1,-1,-1,-1,02,05,-1,-1,-1,01,-1,-1,-1,-1,01,NY,36,03,-1,-1,-1,02,-1,-1,01,05,0,6,-1,-1,02,04,01,0,20,48,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,05,01,02,02,01,-1,-1,-1,-1,02,-1,-1,-8,-1,1996,-1,200808,01,01,TC,300,20,750,750,300,20,750,35620,5602
20215428,02,72,54.961654762,0,02,01,3,18,5,2,2,1,01,06,5,02,1,21,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,05,-1,01,-1,01,-1,124.00142192,-1,02,01,NY,36,-1,01,-1,-1,02,-1,-1,01,05,0,0,-1,-1,-1,01,02,0,0,50,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,1,-1,07,01,05,01,02,02,01,5,01,01,25,01,08:30AM,01,20000,02,1996,0,200808,01,01,TC,300,20,750,750,300,20,750,35620,5602
20215428,03,72,34.150323007,0,02,01,3,18,5,2,2,1,01,06,1,02,-1,21,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,NY,36,-1,-1,-1,-1,02,-1,-1,01,05,0,2,-1,-1,02,05,02,0,0,17,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,05,01,01,02,01,-1,-1,-1,-1,02,-1,-1,-8,-1,1996,-1,200808,01,01,TC,300,20,750,750,300,20,750,35620,5602
20215428,04,72,34.150323007,0,02,01,3,18,5,2,2,1,01,06,0,-1,-1,21,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,NY,36,-1,-1,3,-1,-1,-1,-1,01,05,0,0,-1,-1,-1,-1,02,-1,-1,13,03,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,05,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,TC,300,20,750,750,300,20,750,35620,5602
20215428,05,72,34.150323007,68.300646015,02,01,3,18,5,2,2,1,01,06,0,-1,-1,21,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,NY,36,-1,-1,3,-1,-1,-1,-1,01,05,0,0,-1,-1,-1,-1,02,-1,-1,8,03,01,01,01,04,01,05,04,04,11,11,01,03,-1,30,-1,-1,07,01,05,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,TC,300,20,750,750,300,20,750,35620,5602
20215978,01,16,726.54067328,0,02,02,1,03,1,0,1,0,01,01,2,01,-1,82,08,04,01,02,01,01,02,02,01,12,01,-1,01,-1,-1,-1,03,-1,-1,01,02,-1,-1,01,-1,-1,-1,-1,01,AZ,04,05,-1,-1,-1,01,05,-1,02,05,0,12,-1,-1,02,03,01,12,12,42,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,04,01,02,02,01,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200809,02,01,U,1500,5,7000,1500,7000,5,17000,38060,6200
20217084,01,24,1176.9518412,0,02,01,3,18,3,3,2,1,01,08,8,01,-1,32,03,02,-1,-1,-1,-1,-1,-1,-1,3,01,-1,01,-1,-1,-1,-1,03,-1,05,-1,-1,-1,01,-1,-1,-1,-1,01,WI,55,02,-1,-1,-1,02,-1,-1,02,04,0,10,-1,-1,02,04,01,0,5,49,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,04,01,02,02,01,-1,-1,-1,-1,02,-1,-1,5000,02,-1,-1,200807,01,01,S,750,5,1500,1500,750,0,1500,33340,5082
20217084,02,24,1143.0118125,0,02,01,3,18,3,3,2,1,01,08,7,01,1,32,03,02,-1,-1,-1,-1,-1,-1,-1,2,01,-1,01,-1,02,-1,-1,-1,-1,05,-1,01,-1,01,-1,5.0708020407,-1,02,01,WI,55,01,04,-1,-1,02,-1,-1,02,04,0,14,-1,-1,-1,01,01,0,2,49,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,18,-1,04,01,04,01,01,02,01,-1,01,02,55,01,08:20AM,01,7000,02,-1,8,200807,01,01,S,750,5,1500,1500,750,0,1500,33340,5082
20217084,03,24,1274.6992984,0,02,01,3,18,3,3,2,1,01,08,4,01,-1,32,03,02,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,02,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,WI,55,01,-1,-1,-1,02,-1,-1,02,04,0,3,-1,-1,02,07,01,0,0,17,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,04,01,02,02,01,-1,-1,-1,-1,02,-1,-1,500,02,-1,-1,200807,01,01,S,750,5,1500,1500,750,0,1500,33340,5082
20217486,01,26,76.941943234,0,02,01,2,17,2,2,2,2,01,02,6,01,1,54,05,03,-1,-1,-1,-1,-1,-1,-1,5,01,-1,01,-1,03,-1,-1,-1,-1,05,-1,01,-1,01,-1,2.1148193452,-1,02,01,VA,51,01,04,-1,-1,02,-1,-1,04,06,0,1,-1,-1,-1,01,01,-9,5,61,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,7,-1,02,01,01,01,02,02,01,0,01,01,51,01,08:00AM,01,12000,02,-1,3,200902,01,01,TC,300,20,300,150,300,30,750,XXXXX,-1
20217486,02,26,79.973311618,0,02,01,2,17,2,2,2,2,01,02,4,01,1,54,05,03,-1,-1,-1,-1,-1,-1,-1,5,01,-1,01,-1,02,-1,-1,-1,-1,03,-1,01,-1,01,-1,6.5058138598,-1,02,01,VA,51,01,02,-1,-1,02,-1,-1,04,06,0,0,-1,-1,-1,01,01,-9,5,59,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,02,01,01,01,02,02,01,-1,01,02,51,01,06:45AM,01,-8,-1,-1,9,200902,01,01,TC,300,20,300,150,300,30,750,XXXXX,-1
20217691,01,74,70.245301268,0,02,01,3,17,4,3,3,3,01,06,3,01,1,82,08,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,02,-1,-1,-1,03,-1,02,-1,01,-1,4.684809426,-1,02,01,AZ,04,04,-1,-1,-1,02,-1,-1,02,05,0,1,-1,-1,-1,01,01,0,0,63,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,01,01,04,01,02,02,01,-1,01,02,04,01,07:00AM,01,5000,02,-1,7,200809,01,01,U,3000,30,7000,1500,3000,40,7000,38060,6200
20217691,02,74,98.774443751,0,02,01,3,17,4,3,3,3,01,06,2,01,1,82,08,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,03,-1,-1,-1,-1,-1,02,-1,02,-1,01,-1,6.1763500257,-1,02,01,AZ,04,06,-1,-1,-1,02,-1,-1,02,05,0,5,-1,-1,-1,01,01,0,-1,64,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,15,-1,01,01,04,01,02,02,05,-1,01,02,04,01,07:00AM,04,20000,02,-1,6,200809,01,01,U,3000,30,7000,1500,3000,40,7000,38060,6200
20217691,03,74,174.82582789,0,02,01,3,17,4,3,3,3,01,06,2,01,2,82,08,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,03,-1,-1,02,-1,02,-1,01,-1,5.761587054,-1,02,01,AZ,04,05,-1,-1,-1,02,-1,-1,02,05,0,10,-1,-1,-1,01,01,0,0,33,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,15,-1,01,01,04,01,02,02,01,-1,01,02,04,01,08:00AM,04,13000,02,-1,8,200809,01,01,U,3000,30,7000,1500,3000,40,7000,38060,6200
20217691,04,74,113.66268436,113.66268436,02,01,3,17,4,3,3,3,01,06,2,-1,-1,82,08,04,-1,-1,-1,-1,-1,-1,-1,-1,01,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,AZ,04,-1,-1,-1,-1,-1,-1,-1,02,05,0,0,-1,-1,-1,-1,02,-1,-1,6,06,01,02,-1,02,05,05,04,04,04,04,01,01,-1,10,-1,-1,01,01,04,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200809,01,01,U,3000,30,7000,1500,3000,40,7000,38060,6200
20217758,01,100,525.55058679,0,02,01,1,12,1,1,1,1,01,01,6,01,1,74,07,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,-1,-1,02,-1,03,-1,01,-1,01,-1,0.6043694834,-1,02,01,TX,48,02,01,-1,-1,02,-1,-1,04,06,0,1,-1,-1,-1,01,01,-9,1,58,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,5,-1,05,02,06,01,-8,02,01,-1,01,02,48,01,08:30AM,01,6000,02,-1,1,200810,01,01,TC,1500,20,3000,1500,3000,20,7000,XXXXX,-1
20217833,01,20,668.57057189,0,02,01,4,06,6,2,4,1,02,04,3,01,-1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,04,-1,-1,-1,02,-1,-1,03,01,0,0,-1,-1,02,04,01,0,-1,77,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,06,01,02,02,05,-1,-1,-1,-1,02,-1,-1,5000,02,-1,-1,200805,01,02,TC,300,20,750,350,300,30,1500,XXXXX,XXXX
20217833,03,20,855.74091234,0,02,01,4,06,6,2,4,1,02,04,2,01,-1,93,09,04,01,01,01,02,02,02,01,-1,01,-1,01,-1,-1,03,-1,-1,-1,-8,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,04,-1,-1,-1,01,03,-1,03,01,0,15,-1,-1,02,04,01,0,0,47,06,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,06,01,02,02,01,-1,-1,-1,-1,02,-1,-1,1000,02,-1,-1,200805,01,02,TC,300,20,750,350,300,30,1500,XXXXX,XXXX
20217833,04,20,920.69874858,0,02,01,4,06,6,2,4,1,02,04,2,01,3,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,-8,-1,02,-1,01,-1,3.2408431566,-1,02,01,CA,06,04,03,-1,-1,02,-1,-1,03,01,0,2,-1,-1,-1,01,01,0,-1,49,06,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,01,02,06,01,02,02,05,-1,02,02,06,01,06:50AM,01,0,02,-1,7,200805,01,02,TC,300,20,750,350,300,30,1500,XXXXX,XXXX
20217833,05,20,959.93137411,959.93137411,02,01,4,06,6,2,4,1,02,04,2,-1,-1,93,09,04,-1,-1,-1,-1,-1,-1,-1,-1,02,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,06,-1,01,CA,06,-1,-1,-1,-1,-1,-1,-1,03,01,3,6,-1,-1,-1,-1,02,-1,-1,10,06,01,02,-1,04,01,01,05,05,01,01,01,04,-1,5,-1,-1,01,02,06,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200805,01,02,TC,300,20,750,350,300,30,1500,XXXXX,XXXX
20217897,01,57,5201.0495672,0,02,01,0,03,2,0,2,0,01,10,2,01,-1,14,01,01,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,02,-1,-1,03,-1,-1,-1,01,01,-1,-1,01,-1,-1,-1,-1,01,ME,23,04,-1,-1,-1,02,-1,-1,04,06,0,6,-1,-1,02,06,01,0,-1,79,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,02,06,01,02,02,05,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200810,02,03,TC,300,40,300,350,1500,50,1500,XXXXX,-1
20217897,02,57,5084.1308764,0,02,01,0,03,2,0,2,0,01,10,2,01,-1,14,01,01,02,02,01,02,02,02,01,-1,02,-1,02,-1,-1,03,-1,-1,-1,01,02,-1,-1,01,-1,-1,-1,-1,01,ME,23,04,-1,-1,-1,01,05,-1,04,06,0,4,-1,-1,02,06,01,0,-1,83,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,02,06,01,02,02,05,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200810,02,03,TC,300,40,300,350,1500,50,1500,XXXXX,-1
20218081,01,69,256.66106029,0,02,01,1,04,1,2,1,0,01,09,4,01,-1,94,09,04,01,02,02,02,02,02,01,-1,01,-1,01,-1,-1,01,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,04,-1,-1,-1,01,05,-1,04,06,0,20,-1,-1,02,06,01,-9,-1,58,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,04,06,02,02,02,05,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200901,01,01,TC,50,20,50,25,50,20,50,XXXXX,-1
20218139,01,67,52.099947547,0,02,01,2,18,2,3,2,2,01,02,7,01,1,52,05,03,-1,-1,-1,-1,-1,-1,-1,3,02,-1,01,-1,-1,-1,-1,02,-1,05,-1,01,-1,01,-1,15.442750343,-1,02,01,NC,37,02,03,-1,-1,02,-1,-1,02,04,0,7,-1,-1,-1,01,01,-9,3,57,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,27,-1,02,01,02,01,01,02,01,-1,01,02,37,01,07:15AM,01,12000,02,-1,25,200810,01,01,S,750,0,3000,350,750,0,3000,XXXXX,3120
20218139,02,67,45.221555279,0,02,01,2,18,2,3,2,2,01,02,9,01,1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,02,-1,-1,-1,-1,-1,04,-1,01,-1,01,-1,2.5112475132,-1,02,01,NC,37,06,04,-1,-1,02,-1,-1,02,04,0,0,-1,-1,-1,01,01,0,0,52,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,10,-1,02,01,02,01,01,02,01,2,01,01,37,01,08:30AM,01,4000,02,-1,3,200810,01,01,S,750,0,3000,350,750,0,3000,XXXXX,3120
20218812,01,57,282.92550628,0,02,01,3,18,3,4,3,3,01,08,8,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,5,01,-1,01,-1,03,-1,-1,-1,-1,05,-1,02,-1,01,-1,17.480953863,-1,02,01,TX,48,01,04,-1,-1,02,-1,-1,02,05,0,3,-1,-1,-1,02,01,0,5,40,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-5,-1,01,01,04,01,02,02,01,-1,01,02,48,01,07:00AM,-1,20000,02,-1,25,200812,01,01,S,750,5,3000,350,750,5,3000,26420,3362
20218812,02,57,226.00176358,0,02,01,3,18,3,4,3,3,01,08,4,01,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,6,01,-1,01,-1,03,-1,-1,-1,-1,05,-1,02,-1,01,-1,13.388792681,-1,02,01,TX,48,01,04,-1,1,02,-1,-1,02,05,0,5,-1,-1,-1,02,01,-9,6,46,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,45,-1,01,01,04,01,02,02,01,-1,01,02,48,01,07:15AM,04,12000,02,-1,18,200812,01,01,S,750,5,3000,350,750,5,3000,26420,3362
20218812,03,57,705.67755201,0,02,01,3,18,3,4,3,3,01,08,4,01,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,3,01,-1,01,-1,-1,-1,02,-1,-1,03,-1,01,-1,02,-1,4.6967979502,-1,02,01,TX,48,05,01,-1,-1,02,-1,-1,02,05,0,7,-1,02,-1,02,01,-9,5,18,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,10,-1,01,01,04,01,01,02,01,-1,02,02,48,01,05:00PM,01,7000,02,-1,2,200812,01,01,S,750,5,3000,350,750,5,3000,26420,3362
20219097,01,14,12960.193304,0,02,01,2,17,3,2,2,1,02,04,5,01,-1,33,03,02,-1,-1,-1,-1,-1,-1,-1,2,01,-1,01,-1,-1,02,-1,-1,-1,05,-1,02,-1,01,-1,1.3396803824,-1,02,01,OH,39,04,04,-1,-1,02,-1,-1,03,03,0,5,-1,-1,-1,02,01,-9,2,30,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-5,-1,02,04,06,02,02,02,01,-1,01,02,39,01,07:30AM,-1,15000,02,-1,1.6665,200903,01,01,TC,300,30,750,750,300,20,750,XXXXX,XXXX
20219378,01,52,20.627366434,0,02,01,2,10,2,2,2,1,02,10,7,01,-1,53,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,02,-1,-1,-1,-1,-1,04,-1,-1,-1,01,-1,0,-1,02,01,VA,51,06,04,-1,-1,02,-1,-1,03,01,0,4,-1,-1,01,07,01,0,0,78,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,07,01,01,01,01,02,01,-1,02,-1,51,01,-1,-1,10000,02,-1,-1,200902,01,01,C,1500,30,3000,750,1500,40,3000,XXXXX,XXXX
20220141,02,81,75.349551038,0,02,01,2,17,4,2,4,1,02,10,2,01,-1,23,02,01,-1,-1,-1,-1,-1,-1,-1,3,01,-1,01,-1,-1,03,-1,-1,-1,03,-1,-1,-1,01,-1,0,-1,02,01,NY,36,04,04,-1,-1,02,-1,-1,03,02,0,7,-1,-1,-1,01,01,0,3,70,04,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,05,01,01,01,02,02,01,-1,02,-1,36,01,-1,-1,12000,02,-1,-1,200808,01,01,TC,300,5,300,150,3000,5,7000,XXXXX,XXXX
20220141,04,81,89.027969785,0,02,01,2,17,4,2,4,1,02,10,0,01,-1,23,02,01,02,02,02,01,02,02,01,-1,02,-1,02,-1,-1,-1,-1,-1,-1,04,01,-1,-1,01,-1,-1,-1,-1,01,NY,36,-1,-1,60,-1,01,03,01,03,02,0,0,-1,-1,02,06,02,0,-1,72,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,01,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,200808,01,01,TC,300,5,300,150,3000,5,7000,XXXXX,XXXX
20221401,01,80,155.02675259,0,02,01,2,13,2,2,2,0,01,10,6,01,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,2,01,-1,01,-1,03,-1,-1,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,01,-1,-1,-1,02,-1,-1,01,05,0,1,-1,-1,02,06,01,0,2,76,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,03,01,02,02,01,-1,-1,-1,-1,02,-1,-1,15000,02,-1,-1,200904,01,01,TC,300,20,750,750,300,5,300,41860,7362
20221401,02,80,167.21080069,0,02,01,2,13,2,2,2,0,01,10,8,01,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,5,02,-1,01,-1,-1,-1,02,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,05,-1,-1,-1,02,-1,-1,01,05,0,8,-1,-1,02,06,01,0,5,76,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,03,01,01,02,01,-1,-1,-1,-1,02,-1,-1,3000,02,-1,-1,200904,01,01,TC,300,20,750,750,300,5,300,41860,7362
20221474,01,60,177.17579403,0,02,01,2,17,2,2,2,0,01,10,2,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,02,-1,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,04,-1,-1,-1,02,-1,-1,02,05,0,2,-1,-1,02,06,01,0,0,40,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,04,06,02,01,02,01,-1,-1,-1,-1,02,-1,-1,12000,02,-1,-1,200904,01,01,TC,300,5,750,75,300,20,300,26420,3362
20221474,02,60,137.53863861,0,02,01,2,17,2,2,2,0,01,10,3,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,-1,-1,-1,-1,02,-1,-1,02,05,0,0,-1,-1,02,06,02,0,-1,63,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,04,06,02,01,02,05,-1,-1,-1,-1,02,-1,-1,15000,02,-1,-1,200904,01,01,TC,300,5,750,75,300,20,300,26420,3362
20221885,01,16,253.03318259,0,02,01,1,06,1,1,1,0,01,01,4,01,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,03,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,02,-1,-1,-1,02,-1,-1,01,05,0,0,-1,-1,02,04,01,-9,-1,81,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,05,01,02,02,05,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200903,01,03,U,3000,50,7000,5000,1500,60,3000,41860,7362
20222248,01,79,773.0341499,0,02,01,2,10,2,3,2,1,01,10,0,01,-1,33,03,02,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,02,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,WI,55,05,-1,2,-1,02,-1,-1,03,02,0,0,-1,-1,02,06,01,0,0,70,01,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,02,01,-1,-1,03,-1,-1,-1,-1,02,-1,-1,2500,02,-1,-1,200810,01,01,TC,300,20,750,350,300,5,750,XXXXX,XXXX
20222248,02,79,819.71196211,0,02,01,2,10,2,3,2,1,01,10,2,01,1,33,03,02,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,-1,-1,-1,03,-1,-1,03,-1,01,-1,01,-1,124.22078949,-1,02,01,WI,55,05,01,-1,-1,02,-1,-1,03,02,0,14,-1,-1,-1,01,01,0,-1,79,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-8,-1,03,01,02,01,02,02,05,-1,02,02,55,01,06:00AM,04,32000,02,-1,139,200810,01,01,TC,300,20,750,350,300,5,750,XXXXX,XXXX
20222613,01,79,287.46885864,0,02,03,2,16,2,2,2,1,01,02,2,02,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,02,-1,-1,-1,05,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,04,-1,-1,-1,02,-1,-1,02,05,0,7,-1,-1,02,04,01,-9,0,57,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,04,01,02,02,03,-1,-1,-1,-1,02,-1,-1,7000,02,1974,-1,200810,01,01,S,1500,50,3000,1500,750,50,3000,19100,1922
20222613,02,79,353.31790732,0,02,03,2,16,2,2,2,1,01,02,4,02,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,02,-1,-1,-1,05,-1,02,-1,01,-1,4.064148825,-1,02,01,TX,48,04,04,-1,-1,02,-1,-1,02,05,0,2,-1,-1,-1,01,01,-9,0,61,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,10,-1,04,01,04,01,02,02,01,-1,01,02,48,01,08:00AM,01,15000,02,1971,6,200810,01,01,S,1500,50,3000,1500,750,50,3000,19100,1922
20222640,01,80,21.544711715,0,02,01,1,03,1,1,1,0,01,09,2,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,01,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,05,-1,-1,-1,02,-1,-1,02,04,0,3,-1,-1,02,06,01,-9,-1,81,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,02,02,05,-1,-1,-1,-1,02,-1,-1,20,02,-1,-1,200904,01,01,TC,300,20,300,25,300,30,750,XXXXX,3120
20222743,01,6,439.71972762,0,01,07,2,16,3,2,3,1,01,08,2,01,-1,52,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,NC,37,04,-1,-1,-1,02,-1,-1,02,04,0,0,-1,-1,02,05,01,-9,0,18,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,02,01,02,02,01,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200812,01,01,TC,300,30,750,1500,750,20,1500,XXXXX,3120
